utc_time,x_error (m),y_error  (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos,x_lag_1,x_lag_2,x_lag_4,x_lag_8,x_lag_16,x_lag_24,x_lag_48,x_lag_96,y_lag_1,y_lag_2,y_lag_4,y_lag_8,y_lag_16,y_lag_24,y_lag_48,y_lag_96,z_lag_1,z_lag_2,z_lag_4,z_lag_8,z_lag_16,z_lag_24,z_lag_48,z_lag_96,clock_lag_1,clock_lag_2,clock_lag_4,clock_lag_8,clock_lag_16,clock_lag_24,clock_lag_48,clock_lag_96
2025-09-01 20:45:00,-1.7506241712844888,-0.9334715531621022,-0.1627640179530982,-0.486858142551443,20,45,0,244,-0.8660254037844386,0.5000000000000001,-0.8717063187093217,-0.4900286664290594,-1.7737666772320515,-1.7969091831796151,-1.7588591617552338,-1.4441906485117066,-0.9579359181518452,-0.9685607893099928,,,-0.9605349579898744,-0.9875983628176468,-0.9617284214991416,-0.7657817282842604,-0.1079041533527189,0.9857278999710593,,,-0.1908458900154494,-0.2189277620778003,0.0339180462952565,1.0540990915438426,2.231295583550476,1.8804543121242543,,,-0.4896171301253814,-0.4923761176993207,-0.0456405236348697,1.353683693148388,-0.3939725483040717,-1.4446000707417108,,
2025-09-01 21:00:00,-1.7274816653369254,-0.9064081483343298,-0.134682145890747,-0.4840991549775038,21,0,0,244,-0.7071067811865477,0.7071067811865474,-0.8717063187093217,-0.4900286664290594,-1.7506241712844888,-1.7737666772320515,-1.7969091831796151,-1.5752815796394,-1.0576283297110476,-0.7772604357839439,,,-0.9334715531621022,-0.9605349579898744,-0.9875983628176468,-0.8029283830603082,-0.2892053107946837,0.8522876768773119,,,-0.1627640179530982,-0.1908458900154494,-0.2189277620778003,0.8767010876014809,2.227901906385677,2.015193146771238,,,-0.486858142551443,-0.4896171301253814,-0.4923761176993207,1.3028432212803012,-0.3939725483040717,-1.3891294803303629,,
2025-09-01 21:15:00,-1.7043391593893624,-0.8793447435065577,-0.1066002738283961,-0.4813401674035653,21,15,0,244,-0.7071067811865477,0.7071067811865474,-0.8717063187093217,-0.4900286664290594,-1.7274816653369254,-1.7506241712844888,-1.7969091831796151,-1.6364741070113444,-1.0576283297110476,-0.7459823790609121,,,-0.9064081483343298,-0.9334715531621022,-0.9875983628176468,-0.8558617292065861,-0.3804894240850419,0.7482155874012777,,,-0.134682145890747,-0.1627640179530982,-0.2189277620778003,0.5957734071660727,2.067499705631989,2.0717640138396467,,,-0.4840991549775038,-0.486858142551443,-0.4923761176993207,0.8533486396419108,-0.1108605624289051,-0.9484078189347775,,
2025-09-01 21:30:00,-1.681196653441799,-0.8522813386787852,-0.078518401766045,-0.478581179829626,21,30,0,244,-0.7071067811865477,0.7071067811865474,-0.8717063187093217,-0.4900286664290594,-1.7043391593893624,-1.7274816653369254,-1.7737666772320515,-1.6976666343832894,-1.0553915048502402,-0.7147043223378808,,,-0.8793447435065577,-0.9064081483343298,-0.9605349579898744,-0.9087950753528636,-0.4717735373753998,0.6441434979252437,,,-0.1066002738283961,-0.134682145890747,-0.1908458900154494,0.3148457267306646,1.907097504878302,2.128334880908056,,,-0.4813401674035653,-0.4840991549775038,-0.4896171301253814,0.4038540580035205,0.428161327964946,-0.5076861575391922,,
2025-09-01 21:45:00,-1.658054147494236,-0.8252179338510128,-0.0504365297036941,-0.4758221922556876,21,45,0,244,-0.7071067811865477,0.7071067811865474,-0.8717063187093217,-0.4900286664290594,-1.681196653441799,-1.7043391593893624,-1.7506241712844888,-1.7588591617552338,-1.0531546799894331,-0.6834262656148491,,,-0.8522813386787852,-0.8793447435065577,-0.9334715531621022,-0.9617284214991416,-0.5630576506657582,0.5400714084492098,,,-0.078518401766045,-0.1066002738283961,-0.1627640179530982,0.0339180462952565,1.746695304124615,2.184905747976464,,,-0.478581179829626,-0.4813401674035653,-0.486858142551443,-0.0456405236348697,0.9671832183587972,-0.0669644961436068,,
2025-09-01 22:00:00,-1.6349116415466725,-0.7981545290232405,-0.0223546576413429,-0.4730632046817484,22,0,0,244,-0.5000000000000004,0.8660254037844384,-0.8717063187093217,-0.4900286664290594,-1.658054147494236,-1.681196653441799,-1.7274816653369254,-1.7969091831796151,-1.0531546799894331,-0.6834262656148491,,,-0.8252179338510128,-0.8522813386787852,-0.9064081483343298,-0.9875983628176468,-0.6543417639561163,0.4359993189731757,,,-0.0504365297036941,-0.078518401766045,-0.134682145890747,-0.2189277620778003,1.586293103370928,2.238082937880074,,,-0.4758221922556876,-0.478581179829626,-0.4840991549775038,-0.4923761176993207,1.4553646368845616,0.1178472607332947,,
2025-09-01 22:15:00,-1.6117691355991095,-0.7710911241954683,0.0057272144210082,-0.470304217107809,22,15,0,244,-0.5000000000000004,0.8660254037844384,-0.8717063187093217,-0.4900286664290594,-1.6349116415466725,-1.658054147494236,-1.7043391593893624,-1.7969091831796151,-1.1820087862563198,-0.7540774453118267,,,-0.7981545290232405,-0.8252179338510128,-0.8793447435065577,-0.9875983628176468,-0.6914884187321643,0.2546981615312108,,,-0.0223546576413429,-0.0504365297036941,-0.1066002738283961,-0.2189277620778003,1.408895099428566,2.238082937880074,,,-0.4730632046817484,-0.4758221922556876,-0.4813401674035653,-0.4923761176993207,1.4553646368845616,0.1178472607332947,,
2025-09-01 22:30:00,-1.5886266296515466,-0.744027719367696,0.0338090864833592,-0.4675452295338707,22,30,0,244,-0.5000000000000004,0.8660254037844384,-0.8717063187093217,-0.4900286664290594,-1.6117691355991095,-1.6349116415466725,-1.681196653441799,-1.7737666772320515,-1.3130997173840129,-0.8560066817318358,,,-0.7710911241954683,-0.7981545290232405,-0.8522813386787852,-0.9605349579898744,-0.7286350735082123,0.0733970040892459,,,0.0057272144210082,-0.0223546576413429,-0.078518401766045,-0.1908458900154494,1.2314970954862043,2.234689260715274,,,-0.470304217107809,-0.4730632046817484,-0.478581179829626,-0.4896171301253814,1.4045241650164748,-0.1380626437853889,,
2025-09-01 22:45:00,-1.5654841237039832,-0.7169643145399237,0.0618909585457103,-0.4647862419599314,22,45,0,244,-0.5000000000000004,0.8660254037844384,-0.8717063187093217,-0.4900286664290594,-1.5886266296515466,-1.6117691355991095,-1.658054147494236,-1.7506241712844888,-1.4441906485117066,-0.9579359181518452,,,-0.744027719367696,-0.7710911241954683,-0.8252179338510128,-0.9334715531621022,-0.7657817282842604,-0.1079041533527189,,,0.0338090864833592,0.0057272144210082,-0.0504365297036941,-0.1627640179530982,1.0540990915438426,2.231295583550476,,,-0.4675452295338707,-0.470304217107809,-0.4758221922556876,-0.486858142551443,1.353683693148388,-0.3939725483040717,,
2025-09-01 23:00:00,-1.5423416177564202,-0.6899009097121513,0.0899728306080612,-0.462027254385993,23,0,0,244,-0.2588190451025215,0.965925826289068,-0.8717063187093217,-0.4900286664290594,-1.5654841237039832,-1.5886266296515466,-1.6349116415466725,-1.7274816653369254,-1.5752815796394,-1.0576283297110476,,,-0.7169643145399237,-0.744027719367696,-0.7981545290232405,-0.9064081483343298,-0.8029283830603082,-0.2892053107946837,,,0.0618909585457103,0.0338090864833592,-0.0223546576413429,-0.134682145890747,0.8767010876014809,2.227901906385677,,,-0.4647862419599314,-0.4675452295338707,-0.4730632046817484,-0.4840991549775038,1.3028432212803012,-0.3939725483040717,,
2025-09-01 23:15:00,-1.5191991118088568,-0.6628375048843792,0.1180547026704124,-0.4592682668120537,23,15,0,244,-0.2588190451025215,0.965925826289068,-0.8717063187093217,-0.4900286664290594,-1.5423416177564202,-1.5654841237039832,-1.6117691355991095,-1.7043391593893624,-1.6364741070113444,-1.0576283297110476,,,-0.6899009097121513,-0.7169643145399237,-0.7710911241954683,-0.8793447435065577,-0.8558617292065861,-0.3804894240850419,,,0.0899728306080612,0.0618909585457103,0.0057272144210082,-0.1066002738283961,0.5957734071660727,2.067499705631989,,,-0.462027254385993,-0.4647862419599314,-0.470304217107809,-0.4813401674035653,0.8533486396419108,-0.1108605624289051,,
2025-09-01 23:30:00,-1.4960566058612936,-0.6357741000566068,0.1461365747327634,-0.4565092792381153,23,30,0,244,-0.2588190451025215,0.965925826289068,-0.8717063187093217,-0.4900286664290594,-1.5191991118088568,-1.5423416177564202,-1.5886266296515466,-1.681196653441799,-1.6976666343832894,-1.0553915048502402,,,-0.6628375048843792,-0.6899009097121513,-0.744027719367696,-0.8522813386787852,-0.9087950753528636,-0.4717735373753998,,,0.1180547026704124,0.0899728306080612,0.0338090864833592,-0.078518401766045,0.3148457267306646,1.907097504878302,,,-0.4592682668120537,-0.462027254385993,-0.4675452295338707,-0.478581179829626,0.4038540580035205,0.428161327964946,,
2025-09-01 23:45:00,-1.4729140999137302,-0.6087106952288344,0.1742184467951146,-0.453750291664176,23,45,0,244,-0.2588190451025215,0.965925826289068,-0.8717063187093217,-0.4900286664290594,-1.4960566058612936,-1.5191991118088568,-1.5654841237039832,-1.658054147494236,-1.7588591617552338,-1.0531546799894331,,,-0.6357741000566068,-0.6628375048843792,-0.7169643145399237,-0.8252179338510128,-0.9617284214991416,-0.5630576506657582,,,0.1461365747327634,0.1180547026704124,0.0618909585457103,-0.0504365297036941,0.0339180462952565,1.746695304124615,,,-0.4565092792381153,-0.4592682668120537,-0.4647862419599314,-0.4758221922556876,-0.0456405236348697,0.9671832183587972,,
2025-09-02 00:00:00,-1.4497715939661673,-0.5816472904010622,0.2023003188574657,-0.4509913040902367,0,0,1,245,0.0,1.0,-0.8800122039735356,-0.4749510720670502,-1.4729140999137302,-1.4960566058612936,-1.5423416177564202,-1.6349116415466725,-1.7969091831796151,-1.0531546799894331,,,-0.6087106952288344,-0.6357741000566068,-0.6899009097121513,-0.7981545290232405,-0.9875983628176468,-0.6543417639561163,,,0.1742184467951146,0.1461365747327634,0.0899728306080612,-0.0223546576413429,-0.2189277620778003,1.586293103370928,,,-0.453750291664176,-0.4565092792381153,-0.462027254385993,-0.4730632046817484,-0.4923761176993207,1.4553646368845616,,
2025-09-02 00:15:00,-1.426629088018604,-0.5545838855732896,0.2303821909198166,-0.4482323165162983,0,15,1,245,0.0,1.0,-0.8800122039735356,-0.4749510720670502,-1.4497715939661673,-1.4729140999137302,-1.5191991118088568,-1.6117691355991095,-1.7969091831796151,-1.1820087862563198,,,-0.5816472904010622,-0.6087106952288344,-0.6628375048843792,-0.7710911241954683,-0.9875983628176468,-0.6914884187321643,,,0.2023003188574657,0.1742184467951146,0.1180547026704124,0.0057272144210082,-0.2189277620778003,1.408895099428566,,,-0.4509913040902367,-0.453750291664176,-0.4592682668120537,-0.470304217107809,-0.4923761176993207,1.4553646368845616,,
2025-09-02 00:30:00,-1.403486582071041,-0.5275204807455175,0.2584640629821678,-0.445473328942359,0,30,1,245,0.0,1.0,-0.8800122039735356,-0.4749510720670502,-1.426629088018604,-1.4497715939661673,-1.4960566058612936,-1.5886266296515466,-1.7737666772320515,-1.3130997173840129,,,-0.5545838855732896,-0.5816472904010622,-0.6357741000566068,-0.744027719367696,-0.9605349579898744,-0.7286350735082123,,,0.2303821909198166,0.2023003188574657,0.1461365747327634,0.0338090864833592,-0.1908458900154494,1.2314970954862043,,,-0.4482323165162983,-0.4509913040902367,-0.4565092792381153,-0.4675452295338707,-0.4896171301253814,1.4045241650164748,,
2025-09-02 00:45:00,-1.3803440761234775,-0.5004570759177452,0.2865459350445187,-0.4427143413684207,0,45,1,245,0.0,1.0,-0.8800122039735356,-0.4749510720670502,-1.403486582071041,-1.426629088018604,-1.4729140999137302,-1.5654841237039832,-1.7506241712844888,-1.4441906485117066,,,-0.5275204807455175,-0.5545838855732896,-0.6087106952288344,-0.7169643145399237,-0.9334715531621022,-0.7657817282842604,,,0.2584640629821678,0.2303821909198166,0.1742184467951146,0.0618909585457103,-0.1627640179530982,1.0540990915438426,,,-0.445473328942359,-0.4482323165162983,-0.453750291664176,-0.4647862419599314,-0.486858142551443,1.353683693148388,,
2025-09-02 01:00:00,-1.3572015701759144,-0.473393671089973,0.3146278071068699,-0.4399553537944813,1,0,1,245,0.2588190451025207,0.9659258262890684,-0.8800122039735356,-0.4749510720670502,-1.3803440761234775,-1.403486582071041,-1.4497715939661673,-1.5423416177564202,-1.7274816653369254,-1.5752815796394,,,-0.5004570759177452,-0.5275204807455175,-0.5816472904010622,-0.6899009097121513,-0.9064081483343298,-0.8029283830603082,,,0.2865459350445187,0.2584640629821678,0.2023003188574657,0.0899728306080612,-0.134682145890747,0.8767010876014809,,,-0.4427143413684207,-0.445473328942359,-0.4509913040902367,-0.462027254385993,-0.4840991549775038,1.3028432212803012,,
