utc_time,x_error (m),y_error  (m),z_error (m),satclockerror (m)
2025-09-02 01:30:00,-1.310916558280788,-0.4192668614344282,0.3707915512315718,-0.4344373786466037
2025-09-02 01:45:00,-1.287774052333225,-0.3922034566066559,0.398873423293923,-0.4316783910726644
2025-09-02 02:00:00,-1.2646315463856617,-0.3651400517788837,0.4269552953562739,-0.428919403498726
2025-09-02 02:15:00,-1.2414890404380987,-0.3380766469511114,0.45503716741862504,-0.4261604159247867
2025-09-02 02:30:00,-1.218346534490535,-0.311013242123339,0.483119039480976,-0.4234014283508483
2025-09-02 02:45:00,-1.1952040285429721,-0.2839498372955667,0.5112009115433271,-0.420642440776909
2025-09-02 03:00:00,-1.1720615225954087,-0.2568864324677944,0.5392827836056782,-0.41788345320297066
2025-09-02 03:15:00,-1.1489190166478458,-0.2298230276400222,0.5673646556680293,-0.4151244656290313
2025-09-02 03:30:00,-1.1257765107002824,-0.2027596228122497,0.5954465277303804,-0.41236547805509205
2025-09-02 03:45:00,-1.1026340047527194,-0.17569621798447743,0.6235283997927313,-0.40960649048115366
2025-09-02 04:00:00,-1.0794914988051563,-0.1486328131567052,0.6516102718550825,-0.4068475029072144
2025-09-02 04:15:00,-1.0563489928575929,-0.12156940832893293,0.6796921439174335,-0.404088515333276
2025-09-02 04:30:00,-1.03320648691003,-0.09450600350116065,0.7077740159797846,-0.40132952775933667
2025-09-02 04:45:00,-1.0100639809624665,-0.06744259867338821,0.7358558880421356,-0.3985705401853983
2025-09-02 05:00:00,-0.9869214750149035,-0.04037919384561593,0.7639377601044868,-0.39581155261145895
2025-09-02 05:15:00,-0.9637789690673401,-0.013315789017843664,0.7920196321668379,-0.39305256503751973
2025-09-02 05:30:00,-0.9406364631197771,0.013747615809928601,0.8201015042291888,-0.3902935774635813
2025-09-02 05:45:00,-0.9174939571722137,0.04081102063770087,0.84818337629154,-0.387534589889642
2025-09-02 06:00:00,-0.8943514512246507,0.06787442546547331,0.876265248353891,-0.3847756023157036
2025-09-02 06:15:00,-0.8712089452770877,0.09493783029324558,0.9043471204162421,-0.38201661474176435
2025-09-02 06:30:00,-0.8480664393295242,0.12200123512101767,0.9324289924785933,-0.37925762716782596
2025-09-02 06:45:00,-0.8249239333819608,0.1490646399487899,0.9605108645409443,-0.3764986395938867
2025-09-02 07:00:00,-0.8017814274343978,0.17612804477656238,0.9885927366032954,-0.37373965201994735
2025-09-02 07:15:00,-0.7786389214868348,0.20319144960433447,1.0166746086656464,-0.37098066444600897
2025-09-02 07:30:00,-0.7554964155392718,0.23025485443210691,1.0447564807279974,-0.3682216768720697
2025-09-02 07:45:00,-0.7323539095917084,0.25731825925987933,1.0728383527903487,-0.36546268929813125
2025-09-02 08:00:00,-0.709211403644145,0.2843816640876514,1.1009202248526995,-0.362703701724192
2025-09-02 08:15:00,-0.686068897696582,0.3114450689154239,1.1290020969150507,-0.3599447141502536
2025-09-02 08:30:00,-0.662926391749019,0.338508473743196,1.157083968977402,-0.3571857265763143
2025-09-02 08:45:00,-0.6397838858014555,0.3655718785709684,1.1851658410397528,-0.354426739002375
2025-09-02 09:00:00,-0.6166413798538921,0.3926352833987409,1.2132477131021038,-0.35166775142843665
2025-09-02 09:15:00,-0.5934988739063292,0.41969868822651296,1.241329585164455,-0.3489087638544973
2025-09-02 09:30:00,-0.5703563679587661,0.4467620930542854,1.269411457226806,-0.34614977628055893
2025-09-02 09:45:00,-0.5472138620112027,0.4738254978820577,1.2974933292891573,-0.34339078870661965
2025-09-02 10:00:00,-0.5240713560636393,0.50088890270983,1.325575201351508,-0.3406318011326812
2025-09-02 10:15:00,-0.5009288501160764,0.5279523075376024,1.3536570734138593,-0.337872813558742
2025-09-02 10:30:00,-0.4777863441685133,0.5550157123653745,1.3817389454762103,-0.33511382598480266
2025-09-02 10:45:00,-0.4546438382209499,0.5820791171931469,1.4098208175385616,-0.3323548384108643
2025-09-02 11:00:00,-0.43150133227338666,0.6091425220209192,1.4379026896009126,-0.32959585083692494
2025-09-02 11:15:00,-0.40835882632582365,0.6362059268486915,1.4659845616632636,-0.3268368632629866
2025-09-02 11:30:00,-0.38521632037826026,0.6632693316764638,1.4940664337256147,-0.3240778756890473
2025-09-02 11:45:00,-0.362073814430697,0.6903327365042362,1.522148305787966,-0.3213188881151089
2025-09-02 12:00:00,-0.338931308483134,0.7173961413320084,1.550230177850317,-0.3185599005411696
2025-09-02 12:15:00,-0.3157888025355706,0.7444595461597808,1.5783120499126677,-0.3158009129672303
2025-09-02 12:30:00,-0.2926462965880074,0.771522950987553,1.606393921975019,-0.31304192539329195
2025-09-02 12:45:00,-0.2695037906404444,0.7985863558153253,1.63447579403737,-0.3102829378193526
2025-09-02 13:00:00,-0.2463612846928814,0.8256497606430977,1.6625576660997212,-0.30752395024541423
2025-09-02 13:15:00,-0.2232187787453182,0.8527131654708698,1.6906395381620722,-0.30476496267147496
2025-09-02 13:30:00,-0.20007627279775478,0.8797765702986423,1.718721410224423,-0.30200597509753657
2025-09-02 13:45:00,-0.17693376685019177,0.9068399751264145,1.7468032822867743,-0.29924698752359724
2025-09-02 14:00:00,-0.15379126090262857,0.933903379954187,1.7748851543491253,-0.29648799994965797
2025-09-02 14:15:00,-0.13064875495506514,0.9609667847819592,1.8029670264114765,-0.2937290123757196
2025-09-02 14:30:00,-0.10750624900750214,0.9880301896097314,1.8310488984738276,-0.29097002480178025
2025-09-02 14:45:00,-0.08436374305993893,1.015093594437504,1.8591307705361786,-0.2882110372278419
2025-09-02 15:00:00,-0.0612212371123755,1.0421569992652762,1.8872126425985296,-0.2854520496539026
2025-09-02 15:15:00,-0.03807873116481251,1.0692204040930484,1.9152945146608809,-0.2826930620799642
2025-09-02 15:30:00,-0.014936225217249298,1.0962838089208204,1.9433763867232319,-0.2799340745060249
2025-09-02 15:45:00,0.008206280730313698,1.1233472137485931,1.9714582587855831,-0.27717508693208565
2025-09-02 16:00:00,0.031348786677877126,1.1504106185763652,1.999540130847934,-0.2744160993581472
2025-09-02 16:15:00,0.054491292625440335,1.1774740234041374,2.027622002910285,-0.271657111784208
2025-09-02 16:30:00,0.07763379857300333,1.2045374282319101,2.055703874972636,-0.26889812421026954
2025-09-02 16:45:00,0.10077630452056675,1.2316008330596822,2.0837857470349874,-0.26613913663633026
2025-09-02 17:00:00,0.10077630452056675,1.2316008330596822,2.111867619097338,-0.26613913663633026
2025-09-02 17:15:00,0.04923766762357656,1.116333133793755,2.1418218404994023,-0.8677431877273388
2025-09-02 17:30:00,-0.025443475220976425,0.9740020297000556,2.171776061901467,-1.472106226392286
2025-09-02 17:45:00,-0.10012461806553005,0.8316709256063561,2.2017302833035317,-2.076469265057233
2025-09-02 18:00:00,-0.17480576091008346,0.6893398215126569,2.202876853034016,-2.68083230372218
2025-09-02 18:15:00,-0.4549467415846375,0.5786506906434992,2.202876853034016,-2.707426096495189
2025-09-02 18:30:00,-0.7350877222591921,0.4679615597743414,2.1740692013624363,-2.734019889268198
2025-09-02 18:45:00,-1.0152287029337461,0.35727242890518385,2.145261549690857,-2.7606136820412077
2025-09-02 19:00:00,-1.2953696836083002,0.2465832980360262,2.116453898019277,-2.7606136820412077
2025-09-02 19:15:00,-1.366828288820556,0.1929598334669709,1.9540439490900001,-1.0032406788491723
2025-09-02 19:30:00,-1.4382868940328122,0.13933636889791556,1.791634000160723,0.7807261171158716
2025-09-02 19:45:00,-1.509745499245068,0.08571290432886028,1.6292240512314458,2.5646929130809166
2025-09-02 20:00:00,-1.5812041044573242,0.03208943975980498,1.4668141023021686,3.5092234870090193
2025-09-02 20:15:00,-1.691966617139307,0.02583024091028773,1.2840199277716517,3.5092234870090193
2025-09-02 20:30:00,-1.80272912982129,0.0195710420607703,1.1012257532411351,2.6697872649720766
2025-09-02 20:45:00,-1.9134916425032735,0.013311843211252668,0.9184315787106185,1.8303510429351322
2025-09-02 21:00:00,-2.0242541551852566,0.007052644361735237,0.7356374041801017,0.9909148208981899
2025-09-02 21:15:00,-2.1867962417903954,-0.0648608583681004,0.39641913708930543,0.7748187040919514
2025-09-02 21:30:00,-2.349338328395534,-0.13677436109793603,0.057200869998509374,0.5587225872857128
2025-09-02 21:45:00,-2.5118804150006726,-0.2086878638277717,-0.28201739709228696,0.34262647047947414
2025-09-02 22:00:00,-2.5118804150006726,-0.2806013665576073,-0.6212356641830836,0.12653035367323556
2025-09-02 22:15:00,-2.4624076952303113,-0.3064183338105479,-0.8310204466981949,-0.12060656737896217
2025-09-02 22:30:00,-2.2503928888548104,-0.33223530106348836,-1.0408052292133063,-0.3677434884311599
2025-09-02 22:45:00,-2.03837808247931,-0.3580522683164288,-1.2505900117284177,-0.6148804094833575
2025-09-02 23:00:00,-1.8263632761038098,-0.3612990981320278,-1.4150411791503115,-0.8395193714515651
2025-09-02 23:15:00,-1.754895618063427,-0.3612990981320278,-1.4150411791503115,-0.8395193714515651
2025-09-02 23:30:00,-1.6834279600230448,-0.3387289606946864,-1.3697075640570942,-0.8170214123675759
2025-09-02 23:45:00,-1.6119603019826623,-0.3161588232573449,-1.3243739489638768,-0.7945234532835856
2025-09-03 00:00:00,-1.5404926439422801,-0.2935886858200034,-1.2790403338706595,-0.7720254941995954
2025-09-03 00:15:00,-1.4690249859018976,-0.27101854838266193,-1.2337067187774422,-0.7495275351156061
2025-09-03 00:30:00,-1.3975573278615154,-0.24844841094532047,-1.1883731036842247,-0.727029576031616
2025-09-03 00:45:00,-1.3260896698211329,-0.2258782735079792,-1.1430394885910073,-0.7045316169476267
2025-09-03 01:00:00,-1.2546220117807507,-0.20330813607063775,-1.09770587349779,-0.6820336578636365
2025-09-03 01:15:00,-1.1831543537403681,-0.18073799863329626,-1.0523722584045727,-0.6595356987796471
2025-09-03 01:30:00,-1.111686695699986,-0.15816786119595463,-1.0070386433113554,-0.637037739695657
2025-09-03 01:45:00,-1.0402190376596032,-0.13559772375861318,-0.961705028218138,-0.6145397806116676
2025-09-03 02:00:00,-0.9687513796192212,-0.1130275863212717,-0.9163714131249204,-0.5920418215276775
2025-09-03 02:15:00,-0.8972837215788386,-0.09045744888393041,-0.8710377980317031,-0.5695438624436874
2025-09-03 02:30:00,-0.8258160635384559,-0.06788731144658879,-0.8257041829384859,-0.5470459033596979
2025-09-03 02:45:00,-0.7543484054980738,-0.045317174009247306,-0.7803705678452685,-0.5245479442757078
2025-09-03 03:00:00,-0.6828807474576917,-0.022747036571905833,-0.7350369527520509,-0.5020499851917185
2025-09-03 03:15:00,-0.6114130894173091,-0.00017689913456438457,-0.6897033376588337,-0.4795520261077283
2025-09-03 03:30:00,-0.5399454313769265,0.02239323830277709,-0.6443697225656164,-0.457054067023739
2025-09-03 03:45:00,-0.46847777333654433,0.04496337574011855,-0.5990361074723989,-0.4345561079397488
2025-09-03 04:00:00,-0.3970101152961617,0.06753351317746001,-0.5537024923791816,-0.4120581488557595
2025-09-03 04:15:00,-0.32554245725577957,0.09010365061480148,-0.5083688772859644,-0.3895601897717693
2025-09-03 04:30:00,-0.2540747992153968,0.11267378805214275,-0.46303526219274693,-0.36706223068778
2025-09-03 04:45:00,-0.1826071411750146,0.13524392548948422,-0.41770164709952945,-0.3445642716037898
2025-09-03 05:00:00,-0.111139483134632,0.15781406292682568,-0.37236803200631224,-0.32206631251979967
2025-09-03 05:15:00,-0.03967182509424962,0.18038420036416716,-0.3270344169130948,-0.29956835343581034
2025-09-03 05:30:00,0.031795832946132536,0.20295433780150843,-0.28170080181987733,-0.2770703943518202
2025-09-03 05:45:00,0.10326349098651491,0.22552447523885008,-0.23636718672666004,-0.25457243526783085
2025-09-03 06:00:00,0.17473114902689751,0.24809461267619154,-0.19103357163344276,-0.23207447618384064
2025-09-03 06:15:00,0.24619880706727967,0.27066475011353297,-0.14569995654022516,-0.20957651709985137
2025-09-03 06:30:00,0.31766646510766205,0.29323488755087446,-0.10036634144700787,-0.18707855801586115
2025-09-03 06:45:00,0.38913412314804463,0.31580502498821594,-0.05503272635379059,-0.16458059893187188
2025-09-03 07:00:00,0.4606017811884269,0.3383751624255574,-0.009699111260573299,-0.14208263984788166
2025-09-03 07:15:00,0.5320694392288094,0.36094529986289886,0.03563450383264421,-0.11958468076389236
2025-09-03 07:30:00,0.6035370972691918,0.38351543730024035,0.0809681189258615,-0.09708672167990219
2025-09-03 07:45:00,0.6750047553095744,0.40608557473758183,0.1263017340190788,-0.07458876259591198
2025-09-03 08:00:00,0.7464724133499563,0.42865571217492326,0.17163534911229633,-0.05209080351192268
2025-09-03 08:15:00,0.8179400713903389,0.4512258496122647,0.21696896420551362,-0.029592844427932474
2025-09-03 08:30:00,0.8894077294307211,0.4737959870496062,0.2623025792987309,-0.007094885343943189
2025-09-03 08:45:00,0.9608753874711039,0.4963661244869476,0.30763619439194845,0.015403073740047015
2025-09-03 09:00:00,1.032343045511486,0.5189362619242891,0.3529698094851655,0.037901032824036306
2025-09-03 09:15:00,1.1038107035518685,0.5415063993616306,0.3983034245783828,0.0603989919080256
2025-09-03 09:30:00,1.1752783615922506,0.5640765367989721,0.4436370396716003,0.0828969509920158
2025-09-03 09:45:00,1.2467460196326332,0.5866466742363136,0.48897065476481766,0.1053949100760051
2025-09-03 10:00:00,1.2467460196326332,0.6092168116736549,0.5343042698580348,0.1053949100760051
2025-09-03 10:15:00,1.0925856756584567,0.6317869491109964,0.5461186974051032,0.07215773957712031
2025-09-03 10:30:00,1.0925856756584567,0.6543570865483379,0.5461186974051032,-0.00664709705409434
2025-09-03 10:45:00,1.1624258476257476,0.6769272239856794,0.6392536374542982,-0.00664709705409434
2025-09-03 11:00:00,1.1624258476257476,0.6994973614230209,0.6392536374542982,-0.00664709705409434
2025-09-03 11:15:00,0.6426110812662683,0.7220674988603624,1.1176289609016132,-0.030659267473488894
2025-09-03 11:30:00,0.12279631490678866,0.7446376362977039,1.5960042843489284,-0.05467143789288435
2025-09-03 11:45:00,0.12279631490678866,0.7672077737350451,1.5960042843489284,-0.05467143789288435
2025-09-03 12:00:00,1.0551669709340177,0.7897779111723866,0.6124291967802441,-0.00664709705409434
2025-09-03 12:15:00,1.0551669709340177,0.8123480486097281,0.6124291967802441,0.07215773957712031
2025-09-03 12:30:00,0.7440001617814824,0.8349181860470696,0.716252275077693,0.1361904545756375
2025-09-03 12:45:00,0.43283335262894707,0.857488323484411,0.8273821538610404,0.27902800620536844
2025-09-03 13:00:00,0.12166654347641166,0.8800584609217524,0.938512032644388,0.42186555783510027
2025-09-03 13:15:00,0.12166654347641166,0.9026285983590939,0.938512032644388,0.42186555783510027
2025-09-03 13:30:00,0.6608815023747283,0.9251987357964354,0.5511633919113627,0.0932883131034621
2025-09-03 13:45:00,0.7661118432332638,0.9477688732337769,0.4999630450926846,-0.05278651115077368
2025-09-03 14:00:00,0.6608815023747283,0.9703390106711184,0.46914489609680204,-0.05278651115077368
2025-09-03 14:15:00,0.028966099365640003,0.9929091481084599,0.3074904025125486,-0.08248187752942462
2025-09-03 14:30:00,-0.7081796445019835,1.0154792855458012,0.14583590892829526,-0.11217724390807554
2025-09-03 14:45:00,-1.445325388369607,1.0380494229831427,-0.015818584655958097,-0.1418726102867256
2025-09-03 15:00:00,-2.182471132237231,1.0606195604204842,-0.17747307824021147,-0.17156797666537743
2025-09-03 15:15:00,-2.182471132237231,1.0831896978578257,-0.17747307824021147,-0.20126334304402838
2025-09-03 15:30:00,0.7403441524985395,1.1057598352951672,0.0022580859914700996,-0.2892008900810783
2025-09-03 15:45:00,0.7826998748563343,1.1283299727325087,0.1650755330148112,-0.3680055957489536
2025-09-03 16:00:00,0.7826998748563343,1.1509001101698502,0.1775142491559977,-0.5810636496730768
2025-09-03 16:15:00,0.8250555972141294,1.1734702476071917,0.3527704123205251,-0.7941217035971998
2025-09-03 16:30:00,0.8674113195719242,1.1960403850445331,0.5280265754850527,-1.007179757521324
2025-09-03 16:45:00,0.9097670419297189,1.2186105224818744,0.70328273864958,-1.220237811445447
2025-09-03 17:00:00,0.9521227642875136,1.241180659919216,0.8785389018141079,-1.43329586536957
2025-09-03 17:15:00,0.9944784866453085,1.2637507973565574,1.0537950649786352,-1.6463539192936933
2025-09-03 17:30:00,1.036834209003103,1.2863209347938989,1.229051228143163,-1.8594119732178171
2025-09-03 17:45:00,1.0791899313608984,1.3088910722312403,1.4043073913076904,-2.0724700271419403
2025-09-03 18:00:00,1.1215456537186932,1.3314612096685818,1.579563554472218,-2.2855280810660634
2025-09-03 18:15:00,1.1639013760764878,1.3540313471059233,1.7548197176367457,-2.498586134990187
2025-09-03 18:30:00,1.2062570984342826,1.3766014845432648,1.930075880801273,-2.7116441889143106
2025-09-03 18:45:00,1.2486128207920775,1.3991716219806063,2.1053320439658005,-2.9247022428384337
2025-09-03 19:00:00,1.2486128207920775,1.3991716219806063,2.2805882071303283,-2.9247022428384337
2025-09-03 19:15:00,1.0032634912915877,1.311928682918692,2.291309192874506,-2.5932251004187035
2025-09-03 19:30:00,0.7155584394333027,1.2021156064194365,2.3020301786186836,-2.0486899040748487
2025-09-03 19:45:00,0.42785338757501745,1.092302529920181,2.3127511643628615,-1.504154707730995
2025-09-03 20:00:00,0.14014833571673238,0.9824894534209254,2.3127511643628615,-0.9596195113871407
2025-09-03 20:15:00,-0.1433024494746148,0.9171642746674177,2.218671354343023,-0.6215847050733865
2025-09-03 20:30:00,-0.42675323466596216,0.8518390959139099,2.1138705585790074,-0.2835498987596312
2025-09-03 20:45:00,-0.7102040198573093,0.7865139171604022,2.0090697628149914,0.05448490755412219
2025-09-03 21:00:00,-0.9936548050486564,0.7211887384068945,1.9042689670509751,0.39251971386787654
2025-09-03 21:15:00,-1.0685243305689034,0.7185537096568478,1.7705886618712896,0.8373236583522923
2025-09-03 21:30:00,-1.1433938560891497,0.7159186809068013,1.6369083566916038,1.2821276028367081
2025-09-03 21:45:00,-1.2182633816093966,0.7132836521567548,1.5032280515119179,1.7269315473211237
2025-09-03 22:00:00,-1.2931329071296433,0.7132836521567548,1.369547746332232,2.0341399341174506
2025-09-03 22:15:00,-1.4189330565934513,0.7233291907501139,1.1608250233660835,2.0341399341174506
2025-09-03 22:30:00,-1.5447332060572587,0.7360097580935195,0.9521023003999347,1.8965443764293612
2025-09-03 22:45:00,-1.6705333555210669,0.7486903254369252,0.743379577433786,1.758948818741272
2025-09-03 23:00:00,-1.7963335049848743,0.7486903254369252,0.5346568544676372,1.621353261053183
2025-09-03 23:15:00,-1.928212149772171,0.726978530087403,0.17532824753609585,1.4892710093150967
2025-09-03 23:30:00,-2.0600907945594678,0.6925861673944755,-0.18400035939544604,1.357188757577011
2025-09-03 23:45:00,-2.191969439346764,0.658193804701548,-0.5433289663269878,1.2251065058389248
2025-09-04 00:00:00,-2.216638126634499,0.6238014420086203,-0.9026575732585294,1.0930242541008388
2025-09-04 00:15:00,-2.216638126634499,0.5542126146221964,-1.101268507672598,0.6124890082117832
2025-09-04 00:30:00,-2.1094281691349375,0.48462378723577243,-1.2998794420866668,0.13195376232272765
2025-09-04 00:45:00,-2.002218211635376,0.41503495984934846,-1.4984903765007358,-0.348581483566327
2025-09-04 01:00:00,-1.895008254135814,0.34544613246292455,-1.6971013109148045,-0.8291167294553835
2025-09-04 01:15:00,-1.7073372827762903,0.21281726774923573,-1.7622173958418268,-1.0838998208863013
2025-09-04 01:30:00,-1.519666311416767,0.08018840303554696,-1.8273334807688488,-1.3386829123172193
2025-09-04 01:45:00,-1.3319953400572437,-0.05244046167814183,-1.892449565695871,-1.593466003748136
2025-09-04 02:00:00,-1.14432436869772,-0.16713384634119297,-1.9106467241920448,-1.8163228562542306
2025-09-04 02:15:00,-1.1246224611299236,-0.16713384634119297,-1.9106467241920448,-1.8163228562542306
2025-09-04 02:30:00,-1.1049205535621276,-0.14919836629055505,-1.8637277977611963,-1.7843966173294061
2025-09-04 02:45:00,-1.0852186459943316,-0.13126288623991736,-1.816808871330348,-1.7524703784045825
2025-09-04 03:00:00,-1.0655167384265352,-0.11332740618927968,-1.7698899448994996,-1.7205441394797583
2025-09-04 03:15:00,-1.0458148308587387,-0.09539192613864199,-1.7229710184686513,-1.6886179005549335
2025-09-04 03:30:00,-1.0261129232909427,-0.07745644608800431,-1.676052092037803,-1.6566916616301102
2025-09-04 03:45:00,-1.0064110157231467,-0.05952096603736664,-1.6291331656069543,-1.6247654227052857
2025-09-04 04:00:00,-0.9867091081553502,-0.041585485986728954,-1.582214239176106,-1.5928391837804623
2025-09-04 04:15:00,-0.9670072005875537,-0.023650005936091078,-1.5352953127452578,-1.5609129448556376
2025-09-04 04:30:00,-0.9473052930197577,-0.005714525885453376,-1.4883763863144093,-1.5289867059308133
2025-09-04 04:45:00,-0.9276033854519617,0.012220954165184313,-1.441457459883561,-1.4970604670059897
2025-09-04 05:00:00,-0.9079014778841652,0.030156434215821988,-1.3945385334527127,-1.4651342280811654
2025-09-04 05:15:00,-0.8881995703163688,0.04809191426645969,-1.347619607021864,-1.433207989156341
2025-09-04 05:30:00,-0.8684976627485728,0.06602739431709737,-1.3007006805910157,-1.4012817502315174
2025-09-04 05:45:00,-0.8487957551807768,0.08396287436773506,-1.2537817541601672,-1.369355511306693
2025-09-04 06:00:00,-0.8290938476129803,0.10189835441837293,-1.206862827729319,-1.3374292723818684
2025-09-04 06:15:00,-0.8093919400451839,0.11983383446901043,-1.1599439012984707,-1.305503033457045
2025-09-04 06:30:00,-0.7896900324773878,0.13776931451964813,-1.1130249748676224,-1.2735767945322205
2025-09-04 06:45:00,-0.7699881249095918,0.1557047945702858,-1.066106048436774,-1.241650555607397
2025-09-04 07:00:00,-0.7502862173417953,0.1736402746209235,-1.0191871220059252,-1.2097243166825724
2025-09-04 07:15:00,-0.7305843097739989,0.19157575467156118,-0.9722681955750769,-1.1777980777577481
2025-09-04 07:30:00,-0.7108824022062029,0.20951123472219887,-0.9253492691442287,-1.1458718388329245
2025-09-04 07:45:00,-0.6911804946384068,0.22744671477283654,-0.8784303427133803,-1.1139455999081003
2025-09-04 08:00:00,-0.6714785870706104,0.24538219482347443,-0.8315114162825317,-1.0820193609832758
2025-09-04 08:15:00,-0.6517766795028139,0.2633176748741121,-0.7845924898516834,-1.0500931220584522
2025-09-04 08:30:00,-0.6320747719350179,0.2812531549247498,-0.737673563420835,-1.0181668831336277
2025-09-04 08:45:00,-0.6123728643672219,0.2991886349753875,-0.6907546369899867,-0.9862406442088041
2025-09-04 09:00:00,-0.5926709567994255,0.31712411502602517,-0.6438357105591382,-0.9543144052839797
2025-09-04 09:15:00,-0.5729690492316291,0.33505959507666305,-0.5969167841282897,-0.9223881663591554
2025-09-04 09:30:00,-0.553267141663833,0.3529950751273008,-0.5499978576974416,-0.8904619274343318
2025-09-04 09:45:00,-0.533565234096037,0.37093055517793844,-0.503078931266593,-0.8585356885095073
2025-09-04 10:00:00,-0.5138633265282405,0.3888660352285761,-0.4561600048357447,-0.826609449584683
2025-09-04 10:15:00,-0.4941614189604441,0.40680151527921377,-0.4092410784048963,-0.7946832106598594
