utc_time,x_error (m),y_error  (m),z_error (m),satclockerror (m),y_error (m)
2025-09-03 02:30:00,-0.5807309105909091,-0.08939840434999999,-0.4353147828181818,-0.06618837813636363,0.073631655
2025-09-03 02:45:00,-0.5622665447045455,-0.07758593787499998,-0.4181898600909091,-0.06369744893181818,0.073631655
2025-09-03 03:00:00,-0.5438021788181819,-0.06577347139999998,-0.40106493736363635,-0.06120651972727273,0.073631655
2025-09-03 03:15:00,-0.5253378129318182,-0.05396100492499997,-0.3839400146363636,-0.05871559052272727,0.073631655
2025-09-03 03:30:00,-0.5068734470454546,-0.042148538449999995,-0.3668150919090909,-0.056224661318181816,0.073631655
2025-09-03 03:45:00,-0.488409081159091,-0.03033607197499999,-0.34969016918181817,-0.053733732113636364,0.073631655
2025-09-03 04:00:00,-0.46994471527272735,-0.018523605499999984,-0.33256524645454544,-0.05124280290909091,0.073631655
2025-09-03 04:15:00,-0.4514803493863637,-0.006711139024999979,-0.3154403237272727,-0.04875187370454545,0.073631655
2025-09-03 04:30:00,-0.43301598350000003,0.005101327450000026,-0.298315401,-0.0462609445,0.073631655
2025-09-03 04:45:00,-0.4145516176136364,0.01691379392500003,-0.28119047827272725,-0.043770015295454545,0.073631655
2025-09-03 05:00:00,-0.39608725172727277,0.028726260400000037,-0.2640655555454545,-0.04127908609090909,0.073631655
2025-09-03 05:15:00,-0.37762288584090914,0.04053872687500004,-0.2469406328181818,-0.03878815688636363,0.073631655
2025-09-03 05:30:00,-0.3591585199545455,0.05235119334999999,-0.22981571009090906,-0.03629722768181817,0.073631655
2025-09-03 05:45:00,-0.3406941540681819,0.064163659825,-0.21269078736363634,-0.03380629847727272,0.073631655
2025-09-03 06:00:00,-0.32222978818181824,0.0759761263,-0.1955658646363636,-0.03131536927272727,0.073631655
2025-09-03 06:15:00,-0.30376542229545467,0.08778859277500001,-0.17844094190909088,-0.028824440068181814,0.073631655
2025-09-03 06:30:00,-0.285301056409091,0.09960105925000001,-0.16131601918181815,-0.02633351086363636,0.073631655
2025-09-03 06:45:00,-0.2668366905227273,0.11141352572500002,-0.14419109645454542,-0.02384258165909091,0.073631655
2025-09-03 07:00:00,-0.24837232463636372,0.12322599220000002,-0.1270661737272727,-0.021351652454545456,0.073631655
2025-09-03 07:15:00,-0.22990795875000003,0.13503845867500003,-0.10994125099999996,-0.018860723250000003,0.073631655
2025-09-03 07:30:00,-0.21144359286363645,0.14685092515000003,-0.09281632827272723,-0.016369794045454536,0.073631655
2025-09-03 07:45:00,-0.19297922697727277,0.15866339162500004,-0.0756914055454545,-0.013878864840909083,0.073631655
2025-09-03 08:00:00,-0.1745148610909092,0.1704758581,-0.058566482818181775,-0.01138793563636363,0.073631655
2025-09-03 08:15:00,-0.1560504952045455,0.182288324575,-0.041441560090909046,-0.008897006431818177,0.073631655
2025-09-03 08:30:00,-0.13758612931818193,0.19410079105,-0.024316637363636318,-0.0064060772272727246,0.073631655
2025-09-03 08:45:00,-0.11912176343181824,0.205913257525,-0.007191714636363589,-0.003915148022727272,0.073631655
2025-09-03 09:00:00,-0.10065739754545466,0.217725724,0.00993320809090914,-0.0014242188181818188,0.073631655
2025-09-03 09:15:00,-0.08219303165909098,0.22953819047500001,0.02705813081818187,0.001066710386363648,0.073631655
2025-09-03 09:30:00,-0.0637286657727274,0.24135065695000002,0.0441830535454546,0.0035576395909091008,0.073631655
2025-09-03 09:45:00,-0.04526429988636371,0.253163123425,0.06130797627272733,0.006048568795454554,0.073631655
2025-09-03 10:00:00,-0.026799934,0.26497558990000003,0.078432899,0.008539498,0.073631655
2025-09-03 10:15:00,-0.085093127,0.27678805637500004,0.082895838,-0.006356499,0.038818173
2025-09-03 10:30:00,-0.1029125185,0.28860052285000004,0.1234328415,0.0023686155,0.0469760355
2025-09-03 10:45:00,-0.06251346,0.30041298932500005,0.072510837,-0.006356499,0.02046125
2025-09-03 11:00:00,-0.067049238,0.31222545580000005,0.118077869,-0.006356499,0.051798817
2025-09-03 11:15:00,-0.20134844833333332,0.32403792227500006,0.29878572633333333,-0.009015078666666667,0.04922376333333333
2025-09-03 11:30:00,-0.3356476586666667,0.33585038875000006,0.4794935836666666,-0.011673658333333333,0.04664870966666667
2025-09-03 11:45:00,-0.469946869,0.34766285522499996,0.660201441,-0.014332238,0.044073656
2025-09-03 12:00:00,-0.0731135355,0.35947532169999996,0.107944848,0.0023686155,-0.0206580555
2025-09-03 12:15:00,-0.094760614,0.37128778817499997,0.10518468,-0.006356499,-0.023004327
2025-09-03 12:30:00,-0.175153591375,0.38310025464999997,0.1471643585,0.009458190125,-0.043024754625
2025-09-03 12:45:00,-0.25554656875,0.394912721125,0.189144037,0.025272879249999998,-0.06304518225
2025-09-03 13:00:00,-0.335939546125,0.4067251876,0.23112371550000002,0.041087568374999994,-0.083065609875
2025-09-03 13:15:00,-0.4163325235,0.418537654075,0.273103394,0.0569022575,-0.1030860375
2025-09-03 13:30:00,-0.0660368564999999,0.43035012055,0.084801488,0.0047081504999999,-0.069200171
2025-09-03 13:45:00,-0.196628107,0.442162587025,0.065460388,-0.011464963,-0.07414658
2025-09-03 14:00:00,-0.169440823,0.4539750535,0.0538187305,-0.011464963,-0.0910186655
2025-09-03 14:15:00,-0.3598896092,0.465787519975,-0.007246788000000004,-0.0147527748,-0.1430880584
2025-09-03 14:30:00,-0.5503383954,0.47759998645,-0.0683123065,-0.0180405866,-0.1951574513
2025-09-03 14:45:00,-0.7407871815999999,0.489412452925,-0.129377825,-0.021328398399999997,-0.24722684420000002
2025-09-03 15:00:00,-0.9312359678,0.5012249194,-0.19044334350000003,-0.0246162102,-0.2992962371
2025-09-03 15:15:00,-1.121684754,0.513037385875,-0.251508862,-0.027904022,-0.35136563
2025-09-03 15:30:00,-0.163390016,0.52484985235,-0.061044475,-0.037640292,-0.0880450995
2025-09-03 15:45:00,-0.176098157,0.536662318825,-0.122549303,-0.046365392,-0.082430024
2025-09-03 16:00:00,-0.1651551433846154,0.5484747853,-0.05634570892307693,-0.06995475523076923,-0.07902744755769231
2025-09-03 16:15:00,-0.15421212976923077,0.560287251775,0.009857885153846141,-0.09354411846153846,-0.07562487111538461
2025-09-03 16:30:00,-0.14326911615384616,0.5720997182500001,0.07606147923076922,-0.1171334816923077,-0.07222229467307692
2025-09-03 16:45:00,-0.13232610253846155,0.583912184725,0.14226507330769228,-0.1407228449230769,-0.06881971823076924
2025-09-03 17:00:00,-0.12138308892307692,0.5957246512,0.2084686673846154,-0.16431220815384615,-0.06541714178846154
2025-09-03 17:15:00,-0.1104400753076923,0.607537117675,0.27467226146153845,-0.18790157138461538,-0.06201456534615385
2025-09-03 17:30:00,-0.0994970616923077,0.61934958415,0.3408758555384615,-0.2114909346153846,-0.058611988903846154
2025-09-03 17:45:00,-0.08855404807692308,0.631162050625,0.40707944961538456,-0.23508029784615384,-0.05520941246153847
2025-09-03 18:00:00,-0.07761103446153846,0.6429745171,0.47328304369230767,-0.258669661076923,-0.05180683601923077
2025-09-03 18:15:00,-0.06666802084615384,0.654786983575,0.5394866377692308,-0.2822590243076923,-0.04840425957692308
2025-09-03 18:30:00,-0.05572500723076923,0.66659945005,0.6056902318461538,-0.3058483875384615,-0.04500168313461539
2025-09-03 18:45:00,-0.0447819936153846,0.678411916525,0.6718938259230769,-0.32943775076923076,-0.041599106692307694
2025-09-03 19:00:00,-0.03383898,0.690224383,0.73809742,-0.353027114,-0.03819653025
2025-09-03 19:15:00,-0.10817038374999999,0.632751836,0.74214730775,-0.292737262,-0.03479395380769231
2025-09-03 19:30:00,-0.18250178749999998,0.575279289,0.7461971955,-0.23244740999999997,-0.031391377365384616
2025-09-03 19:45:00,-0.25683319125,0.517806742,0.75024708325,-0.172157558,-0.02798880092307693
2025-09-03 20:00:00,-0.331164595,0.460334195,0.754296971,-0.111867706,-0.024586224480769234
2025-09-03 20:15:00,-0.4043968675,0.42614514825,0.7147081245,-0.07444116575,-0.02118364803846154
2025-09-03 20:30:00,-0.47762914,0.3919561015,0.675119278,-0.037014625499999995,-0.017781071596153844
2025-09-03 20:45:00,-0.5508614125,0.35776705475,0.6355304315000001,0.00041191475000001976,-0.01437849515384615
2025-09-03 21:00:00,-0.624093685,0.323578008,0.595941585,0.037838455,-0.010975918711538468
2025-09-03 21:15:00,-0.6434369565,0.32219892075,0.5454434085000001,0.08708626150000001,-0.007573342269230773
2025-09-03 21:30:00,-0.6627802279999999,0.3208198335,0.494945232,0.136334068,-0.0041707658269230785
2025-09-03 21:45:00,-0.6821234995,0.31944074624999996,0.44444705549999997,0.18558187450000002,-0.0007681893846153837
2025-09-03 22:00:00,-0.701466771,0.318061659,0.393948879,0.234829681,0.002634387057692311
2025-09-03 22:15:00,-0.7339684655000001,0.32469825025,0.3151031815,0.219595375,0.006036963500000006
2025-09-03 22:30:00,-0.76647016,0.33133484150000003,0.236257484,0.204361069,0.009439539942307687
2025-09-03 22:45:00,-0.7989718545000001,0.33797143275,0.1574117865,0.189126763,0.012842116384615382
2025-09-03 23:00:00,-0.831473549,0.344608024,0.078566089,0.173892457,0.016244692826923077
2025-09-03 23:15:00,-0.865545682,0.32660819425,-0.05717147824999999,0.15926857325,0.01964726926923077
2025-09-03 23:30:00,-0.899617815,0.3086083645,-0.1929090455,0.1446446895,0.023049845711538466
2025-09-03 23:45:00,-0.933689948,0.29060853475000004,-0.32864661275,0.13002080575,0.026452422153846147
2025-09-04 00:00:00,-0.967762081,0.272608705,-0.46438418,0.115396922,0.029854998596153842
2025-09-04 00:15:00,-0.94006334375,0.236188205,-0.539410116,0.06219301700000001,0.03325757503846154
2025-09-04 00:30:00,-0.9123646065,0.19976770500000002,-0.614436052,0.008989112000000021,0.03666015148076923
2025-09-04 00:45:00,-0.88466586925,0.163347205,-0.689461988,-0.04421479299999999,0.04006272792307693
2025-09-04 01:00:00,-0.856967132,0.126926705,-0.764487924,-0.097418698,0.04346530436538461
2025-09-04 01:15:00,-0.8084805077499999,0.057513126,-0.78908574,-0.12562777425,0.046867880807692316
2025-09-04 01:30:00,-0.7599938835,-0.011900453000000005,-0.813683556,-0.1538368505,0.05027045725
2025-09-04 01:45:00,-0.71150725925,-0.08131403200000001,-0.838281372,-0.18204592674999998,0.053673033692307706
2025-09-04 02:00:00,-0.663020635,-0.150727611,-0.862879188,-0.210255003,0.05707561013461539
2025-09-04 02:15:00,-0.6579304551904761,-0.1413407715357143,-0.8451554086825397,-0.20672019343650794,0.06047818657692307
2025-09-04 02:30:00,-0.6528402753809524,-0.13195393207142858,-0.8274316293650793,-0.20318538387301588,0.06388076301923078
2025-09-04 02:45:00,-0.6477500955714286,-0.12256709260714287,-0.809707850047619,-0.19965057430952382,0.06728333946153846
2025-09-04 03:00:00,-0.6426599157619047,-0.11318025314285715,-0.7919840707301586,-0.19611576474603173,0.07068591590384617
2025-09-04 03:15:00,-0.6375697359523809,-0.10379341367857145,-0.7742602914126984,-0.19258095518253968,0.07408849234615385
2025-09-04 03:30:00,-0.6324795561428571,-0.09440657421428572,-0.7565365120952381,-0.18904614561904762,0.07749106878846153
2025-09-04 03:45:00,-0.6273893763333334,-0.08501973475000002,-0.7388127327777777,-0.18551133605555556,0.08089364523076924
2025-09-04 04:00:00,-0.6222991965238095,-0.0756328952857143,-0.7210889534603174,-0.1819765264920635,0.08429622167307692
2025-09-04 04:15:00,-0.6172090167142856,-0.06624605582142859,-0.7033651741428572,-0.17844171692857141,0.08769879811538463
2025-09-04 04:30:00,-0.6121188369047619,-0.056859216357142875,-0.6856413948253968,-0.17490690736507936,0.09110137455769231
2025-09-04 04:45:00,-0.6070286570952381,-0.04747237689285716,-0.6679176155079365,-0.1713720978015873,0.09450395100000002
2025-09-04 05:00:00,-0.6019384772857143,-0.038085537428571445,-0.6501938361904762,-0.16783728823809524,0.0979065274423077
