utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m)
2025-09-02 06:00:00,1.1847894733402806,0.9212444646354319,-0.38120267142864833,0.7151932236879206
2025-09-02 06:15:00,1.1283369755922688,0.8748393948153202,-0.3503444013119993,0.414881307402104
2025-09-02 06:30:00,0.9554924621524774,0.7354258177292691,-0.3102187096135044,0.07483354179880593
2025-09-02 06:45:00,0.7826479487126858,0.5960122406432178,-0.2700930179150095,-0.26521422380449217
2025-09-02 07:00:00,0.6098034352728944,0.4565986635571665,-0.22996732621651464,-0.6052619894077901
2025-09-02 07:15:00,0.43695892183310303,0.31718508647111526,-0.18984163451801972,-0.9453097550110883
2025-09-02 07:30:00,0.2641144083933116,0.17777150938506417,-0.14971594281952483,-1.2853575206143864
2025-09-02 07:45:00,0.09126989495352004,0.038357932299012916,-0.10959025112102992,-1.6254052862176844
2025-09-02 08:00:00,-0.08157461848627137,-0.10105564478703835,-0.06946455942253506,-1.7857744308067074
2025-09-02 08:15:00,-0.11299364308635579,-0.11811196970360327,-0.06687844497706312,-1.7857744308067074
2025-09-02 08:30:00,-0.14441266768644018,-0.1351682946201682,-0.06429233053159115,-1.6060958097924323
2025-09-02 08:45:00,-0.1758316922865246,-0.1522246195367331,-0.061706216086119245,-1.4264171887781574
2025-09-02 09:00:00,-0.20725071688660895,-0.169280944453298,-0.05912010164064731,-1.2467385677638823
2025-09-02 09:15:00,-0.2386697414866934,-0.18633726936986292,-0.05653398719517537,-1.0670599467496074
2025-09-02 09:30:00,-0.2700887660867778,-0.20339359428642784,-0.05394787274970343,-0.8873813257353325
2025-09-02 09:45:00,-0.3015077906868622,-0.22044991920299276,-0.05136175830423149,-0.7077027047210576
2025-09-02 10:00:00,-0.3183569508047992,-0.23315524477462493,-0.04877564385875955,-0.5280240837067827
2025-09-02 10:15:00,-0.3183569508047992,-0.23315524477462493,-0.04164748278951936,-0.45265337374247183
2025-09-02 10:30:00,-0.3037870863226517,-0.22880424542969222,-0.034519321720279134,-0.37728266377816094
2025-09-02 10:45:00,-0.2892172218405043,-0.2244532460847595,-0.027391160651038866,-0.30191195381385005
2025-09-02 11:00:00,-0.27464735735835694,-0.22010224673982673,-0.020262999581798675,-0.2265412438495392
2025-09-02 11:15:00,-0.26007749287620957,-0.21575124739489399,-0.013134838512558445,-0.15117053388522828
2025-09-02 11:30:00,-0.2455076283940621,-0.2114002480499613,-0.006006677443318215,-0.07579982392091746
2025-09-02 11:45:00,-0.23093776391191473,-0.20704924870502853,0.001121483625922049,-0.00042911395660664937
2025-09-02 12:00:00,-0.2163678994297673,-0.2026982493600958,0.008249644695162274,0.07494159600770421
2025-09-02 12:15:00,0.045113911364567036,0.023369596694363847,0.425092334696143,0.10262928102998012
2025-09-02 12:30:00,0.3065957221589014,0.2494374427488235,0.8419350246971237,0.13031696605225604
2025-09-02 12:45:00,0.5680775329532358,0.4755052888032832,1.2587777146981043,0.15800465107453193
2025-09-02 13:00:00,0.8295593437475702,0.7015731348577429,1.675620404699085,0.18569233609680788
2025-09-02 13:15:00,1.0910411545419045,0.9276409809122025,2.092463094700066,0.2133800211190838
2025-09-02 13:30:00,1.352522965336239,1.1537088269666622,2.5093057847010467,0.24106770614135972
2025-09-02 13:45:00,1.6140047761305731,1.3797766730211216,2.9261484747020274,0.2687553911636356
2025-09-02 14:00:00,1.6140047761305731,1.3797766730211216,2.9261484747020274,0.2964430761859115
2025-09-02 14:15:00,1.5789412239922558,1.3541918909515664,2.859903543985893,0.4337228790633529
2025-09-02 14:30:00,1.2823958610596045,1.1025392628275512,2.376815923268777,0.5710026819407942
2025-09-02 14:45:00,0.9858504981269527,0.8508866347035363,1.8937283025516618,0.7082824848182356
2025-09-02 15:00:00,0.6893051351943009,0.5992340065795212,1.4106406818345467,0.845562287695677
2025-09-02 15:15:00,0.3927597722616493,0.34758137845550585,0.9275530611174315,0.9828420905731183
2025-09-02 15:30:00,0.0962144093289977,0.09592875033149063,0.4444654404003161,1.1201218934505595
2025-09-02 15:45:00,-0.20033095360365402,-0.1557238777925243,-0.03862218031679904,1.257401696328001
2025-09-02 16:00:00,-0.3967800787869049,-0.33015509183706454,-0.521709801033914,1.3903379745758766
2025-09-02 16:15:00,-0.3967800787869049,-0.33015509183706454,-0.6370718463464848,1.3903379745758766
2025-09-02 16:30:00,-0.29668384103750395,-0.2529336777575898,-0.7524338916590558,1.3859944499463108
2025-09-02 16:45:00,-0.19658760328810304,-0.17571226367811507,-0.8677959369716268,1.381650925316745
2025-09-02 17:00:00,-0.09649136553870216,-0.09849084959864039,-0.9831579822841976,1.3773074006871793
2025-09-02 17:15:00,0.0036048722106987196,-0.021269435519165675,-1.0985200275967688,1.3729638760576133
2025-09-02 17:30:00,0.10370110996009974,0.05595197856030904,-1.2138820729093396,1.3686203514280475
2025-09-02 17:45:00,0.20379734770950067,0.13317339263978376,-1.3292441182219108,1.3642768267984817
2025-09-02 18:00:00,0.21670356849020103,0.14386177196853156,-1.3384837703694719,1.359933302168916
2025-09-02 18:15:00,0.21670356849020103,0.14386177196853156,-1.3384837703694719,1.2144637995489151
2025-09-02 18:30:00,0.1295135515215005,0.07732873721780471,-1.2323613772044621,1.0689942969289148
2025-09-02 18:45:00,0.042323534552799934,0.010795702467077875,-1.1262389840394524,0.9235247943089141
2025-09-02 19:00:00,-0.044866482415900626,-0.05573733228364895,-1.0201165908744427,0.7780552916889136
2025-09-02 19:15:00,-0.13205649938460118,-0.12227036703437577,-0.9139941977094332,0.632585789068913
2025-09-02 19:30:00,-0.21924651635330172,-0.18880340178510258,-0.8078718045444235,0.4871162864489124
2025-09-02 19:45:00,-0.30643653332200227,-0.25533643653582944,-0.7017494113794139,0.34164678382891195
2025-09-02 20:00:00,-0.32617495386162665,-0.2657971290866777,-0.5956270182144042,0.19617728120891123
2025-09-02 20:15:00,-0.32617495386162665,-0.2657971290866777,-0.4326723283718107,0.06876773724296188
2025-09-02 20:30:00,-0.25872335743255037,-0.20972478688679916,-0.26971763852921715,-0.05864180672298746
2025-09-02 20:45:00,-0.1912717610034742,-0.15365244468692063,-0.10676294868662366,-0.18605135068893675
2025-09-02 21:00:00,-0.12382016457439798,-0.0975801024870421,0.05619174115596984,-0.3134608946548861
2025-09-02 21:15:00,-0.05636856814532173,-0.041507760287163555,0.2191464309985634,-0.44087043862083536
2025-09-02 21:30:00,0.0110830282837545,0.01456458191271496,0.38210112084115694,-0.5682799825867848
2025-09-02 21:45:00,0.07853462471283074,0.07063692411259351,0.5450558106837504,-0.6956895265527341
2025-09-02 22:00:00,0.1459862211419069,0.12670926631247206,0.708010500526344,-0.7949140359229078
2025-09-02 22:15:00,0.1720075457622303,0.16086906383064836,0.7481851353689397,-0.7949140359229078
2025-09-02 22:30:00,0.19802887038255365,0.1950288613488247,0.7883597702115352,-0.7667290013271321
2025-09-02 22:45:00,0.22405019500287707,0.22918865886700102,0.8285344050541309,-0.7385439667313564
2025-09-02 23:00:00,0.25007151962320046,0.26334845638517734,0.8687090398967265,-0.7103589321355807
2025-09-02 23:15:00,0.2760928442435238,0.29750825390335367,0.9088836747393222,-0.6821738975398047
2025-09-02 23:30:00,0.30211416886384723,0.33166805142152994,0.9490583095819178,-0.653988862944029
2025-09-02 23:45:00,0.32813549348417054,0.3658278489397062,0.9892329444245135,-0.6258038283482533
2025-09-03 00:00:00,0.3541568181044939,0.39998764645788254,0.9892329444245135,-0.6115777569615111
2025-09-03 00:15:00,0.37114866006761993,0.40234709938881036,0.9654268497100816,-0.6115777569615111
2025-09-03 00:30:00,0.3881405020307458,0.404706552319738,0.901446120153054,-0.6255367201705446
2025-09-03 00:45:00,0.40513234399387166,0.40706600525066566,0.8374653905960265,-0.6394956833795782
2025-09-03 01:00:00,0.4221241859569977,0.4094254581815934,0.7734846610389992,-0.6534546465886117
2025-09-03 01:15:00,0.43911602792012355,0.4117849111125211,0.7095039314819717,-0.6674136097976453
2025-09-03 01:30:00,0.4561078698832494,0.4141443640434489,0.6455232019249443,-0.6813725730066789
2025-09-03 01:45:00,0.47309971184637545,0.41650381697437655,0.5815424723679168,-0.6953315362157125
2025-09-03 02:00:00,0.47309971184637545,0.41650381697437655,0.5175617428108893,-0.6953315362157125
2025-09-03 02:15:00,0.44081326473026006,0.40769654605995165,0.4425302977642442,-0.4906281956397947
2025-09-03 02:30:00,0.39153497565101886,0.3965298222145992,0.367498852717599,-0.2719658918548434
2025-09-03 02:45:00,0.3422566865717776,0.3853630983692467,0.2924674076709538,-0.05330358806989202
2025-09-03 03:00:00,0.2929783974925364,0.3741963745238942,0.21743596262430862,0.16535871571505933
2025-09-03 03:15:00,0.2437001084132952,0.36302965067854154,0.14240451757766348,0.3840210195000106
2025-09-03 03:30:00,0.19442181933405386,0.35186292683318904,0.06737307253101829,0.6026833232849621
2025-09-03 03:45:00,0.1451435302548127,0.34069620298783654,-0.007658372515626913,0.8213456270699137
2025-09-03 04:00:00,0.1451435302548127,0.34069620298783654,-0.08268981756227209,1.0400079308548649
2025-09-03 04:15:00,0.18188656092855113,0.3730360460970309,-0.1569962039215846,1.0816668719414737
2025-09-03 04:30:00,0.26790788068153093,0.4165426130515778,-0.23130259028089706,1.1233258130280828
2025-09-03 04:45:00,0.35392920043451065,0.4600491800061248,-0.3056089766402096,1.1649847541146916
2025-09-03 05:00:00,0.43995052018749037,0.5035557469606716,-0.37991536299952205,1.2066436952013007
2025-09-03 05:15:00,0.52597183994047,0.5470623139152185,-0.4542217493588346,1.2483026362879095
2025-09-03 05:30:00,0.6119931596934498,0.5905688808697654,-0.528528135718147,1.2899615773745183
2025-09-03 05:45:00,0.6980144794464295,0.6340754478243122,-0.6028345220774595,1.3316205184611272
2025-09-03 06:00:00,0.7544467787556349,0.6422646664775896,-0.6028345220774595,1.3316205184611272
2025-09-03 06:15:00,0.7544467787556349,0.6422646664775896,-0.5803223342656864,0.7935734220343901
2025-09-03 06:30:00,0.7248577583118606,0.6069473181763199,-0.4835037600946006,0.2138673845210442
2025-09-03 06:45:00,0.6952687378680861,0.5716299698750503,-0.3866851859235149,-0.3658386529923018
2025-09-03 07:00:00,0.6656797174243122,0.5363126215737805,-0.2898666117524292,-0.9455446905056477
2025-09-03 07:15:00,0.6360906969805379,0.5009952732725107,-0.19304803758134356,-1.5252507280189938
2025-09-03 07:30:00,0.6065016765367636,0.46567792497124105,-0.09622946341025787,-2.1049567655323393
2025-09-03 07:45:00,0.5769126560929893,0.43036057666997135,-0.09622946341025787,-2.1049567655323393
2025-09-03 08:00:00,-0.27206225773956916,-0.4286883731165408,0.0005891107608278312,-0.49553624502359794
2025-09-03 08:15:00,-0.27206225773956916,-0.4286883731165408,0.10549534860369474,-0.21714646702946502
2025-09-03 08:30:00,-0.29097290866035985,-0.2723778450573192,0.10549534860369474,-0.08353024232559696
2025-09-03 08:45:00,-0.16116215288612326,-0.18769179811993872,-0.20832997521165889,-0.09693895841102261
2025-09-03 09:00:00,-0.29097290866035985,-0.2723778450573192,-0.20832997521165889,-0.0899917522192937
2025-09-03 09:15:00,-0.8289454533364115,-0.5190909108343645,0.30968110023895484,-0.0899917522192937
2025-09-03 09:30:00,-0.8289454533364115,-0.5190909108343645,0.30968110023895484,-0.08980327069000192
2025-09-03 09:45:00,-0.8289454533364115,-0.5190909108343645,-0.05910654443470584,-0.08961478916071014
2025-09-03 10:00:00,-0.6900270645531822,-0.4182238721837906,-0.3209306698113317,-0.026414387755205018
2025-09-03 10:15:00,-0.6900270645531822,-0.45014953470697483,-0.05910654443470584,-0.026414387755205018
2025-09-03 10:30:00,-0.625524104556917,-0.4182238721837906,-0.02372666213134794,-0.060190072318991594
2025-09-03 10:45:00,-0.21360245795540236,-0.1231934418378406,-0.021731874978029274,-0.11830682429647055
2025-09-03 11:00:00,-0.21360245795540236,-0.1231934418378406,-0.02372666213134794,-0.060190072318991594
2025-09-03 11:15:00,0.05815107663598447,0.0011810044268427925,0.15734831796712456,-0.10414928825788214
2025-09-03 11:30:00,-0.08802175756455752,0.0011810044268427925,0.15734831796712456,0.008847904176287268
2025-09-03 11:45:00,-0.08802175756455752,0.0011810044268427925,0.15734831796712456,-0.10414928825788214
2025-09-03 12:00:00,-0.08802175756455752,0.025785161062640918,-0.20768646696675364,-0.04776978835212608
2025-09-03 12:15:00,-0.6970835214922524,-0.4376357675051655,-0.20768646696675364,-0.04776978835212608
2025-09-03 12:30:00,-0.0018785664765349401,-0.04743903264929214,-0.09836939988574288,-0.04776978835212608
2025-09-03 12:45:00,-0.7048836499925766,-0.4376357675051655,-0.09836939988574288,-0.026910378812184603
2025-09-03 13:00:00,-0.2072315493412249,-0.20106189489314266,-0.09836939988574288,-0.026910378812184603
2025-09-03 13:15:00,-0.2072315493412249,-0.20106189489314266,-0.04789695140516619,-0.06192731072812798
2025-09-03 13:30:00,-0.2072315493412249,-0.20106189489314266,-0.04789695140516619,-0.0920984786582155
2025-09-03 13:45:00,-0.4553095264093002,-0.37741110378212195,-0.1532706701839369,-0.0920984786582155
2025-09-03 14:00:00,-0.8648195109087775,-0.6437441268307454,-0.41504447188540955,-0.009021796242949345
2025-09-03 14:15:00,-0.9419185335957968,-0.6949194191920874,-0.4314900277968005,0.17028729245198893
2025-09-03 14:30:00,-1.0190175562828159,-0.7460947115534292,-0.4479355837081915,0.34959638114692715
2025-09-03 14:45:00,-1.096116578969835,-0.797270003914771,-0.4643811396195825,0.5289054698418656
2025-09-03 15:00:00,-1.1732156016568545,-0.848445296276113,-0.48082669553097357,0.7082145585368037
2025-09-03 15:15:00,-1.2503146243438736,-0.8996205886374548,-0.49727225144236453,0.887523647231742
2025-09-03 15:30:00,-1.3274136470308928,-0.9507958809987965,-0.5137178073537555,1.0668327359266803
2025-09-03 15:45:00,-1.404512669717912,-1.0019711733601386,-0.5301633632651465,1.2461418246216183
2025-09-03 16:00:00,-1.404512669717912,-1.0019711733601386,-0.5466089191765374,1.4254509133165567
2025-09-03 16:15:00,-1.388306439411405,-0.9901849119101355,-0.6790354640560529,1.4309776458906596
2025-09-03 16:30:00,-1.2950011864178788,-0.9272233580987905,-0.8114620089355682,1.4365043784647624
2025-09-03 16:45:00,-1.2016959334243524,-0.8642618042874456,-0.9438885538150835,1.4420311110388653
2025-09-03 17:00:00,-1.1083906804308261,-0.8013002504761008,-1.0763150986945988,1.4475578436129681
2025-09-03 17:15:00,-1.0150854274372998,-0.7383386966647558,-1.208741643574114,1.453084576187071
2025-09-03 17:30:00,-0.9217801744437737,-0.6753771428534111,-1.3411681884536293,1.4586113087611738
2025-09-03 17:45:00,-0.8284749214502474,-0.6124155890420662,-1.4735947333331447,1.464138041335277
2025-09-03 18:00:00,-0.735169668456721,-0.5494540352307212,-1.489450506776011,1.464138041335277
2025-09-03 18:15:00,-0.56191572592644,-0.4302933623808618,-1.489450506776011,1.2844594186131786
2025-09-03 18:30:00,-0.38866178339615887,-0.31113268953100237,-1.3728797353393616,1.0992540633169776
2025-09-03 18:45:00,-0.2154078408658778,-0.19197201668114297,-1.2563089639027125,0.9140487080207762
2025-09-03 19:00:00,-0.04215389833559672,-0.07281134383128361,-1.1397381924660632,0.7288433527245752
2025-09-03 19:15:00,0.13110004419468438,0.04634932901857581,-1.0231674210294142,0.5436379974283742
2025-09-03 19:30:00,0.3043539867249655,0.1655100018684352,-0.9065966495927649,0.3584326421321728
2025-09-03 19:45:00,0.4776079292552466,0.28467067471829455,-0.7900258781561156,0.17322728683597177
2025-09-03 20:00:00,0.6433380965367048,0.403831347568154,-0.6734551067194663,-0.011978068460229278
2025-09-03 20:15:00,0.6433380965367048,0.4158951663037117,-0.49178582615046695,-0.09361538969976355
2025-09-03 20:30:00,0.635814321287882,0.42795898503926927,-0.3101165455814675,-0.17525271093929778
2025-09-03 20:45:00,0.628290546039059,0.440022803774827,-0.12844726501246814,-0.25689003217883205
2025-09-03 21:00:00,0.6207667707902361,0.45208662251038456,0.053222015556531284,-0.3385273534183663
2025-09-03 21:15:00,0.6132429955414133,0.4641504412459423,0.23489129612553072,-0.4201646746579006
2025-09-03 21:30:00,0.6057192202925904,0.47621425998149985,0.4165605766945301,-0.5018019958974349
2025-09-03 21:45:00,0.5981954450437674,0.4882780787170576,0.5982298572635295,-0.5834393171369692
2025-09-03 22:00:00,0.5981954450437674,0.5003418974526151,0.779899137832529,-0.6650766383765034
2025-09-03 22:15:00,0.6343492057521422,0.5432297584189234,0.8506868096899269,-0.7305893772180792
2025-09-03 22:30:00,0.6780267417093396,0.5861176193852317,0.9214744815473251,-0.796102116059655
2025-09-03 22:45:00,0.7217042776665373,0.6290054803515399,0.9922621534047232,-0.8616148549012307
2025-09-03 23:00:00,0.7653818136237348,0.6718933413178482,1.0630498252621212,-0.9271275937428067
2025-09-03 23:15:00,0.8090593495809324,0.7147812022841564,1.1338374971195195,-0.9926403325843823
2025-09-03 23:30:00,0.8527368855381299,0.7576690632504646,1.2046251689769176,-1.0581530714259582
2025-09-03 23:45:00,0.8964144214953274,0.8005569242167728,1.2754128408343155,-1.1236658102675339
2025-09-04 00:00:00,0.8964144214953274,0.8005569242167728,1.2963650037337688,-1.1236658102675339
2025-09-04 00:15:00,0.7588118672496813,0.7166529730529266,1.2963650037337688,-1.0776633445513593
2025-09-04 00:30:00,0.5775317770468377,0.589861160922772,1.246529494775824,-0.9661481399936087
2025-09-04 00:45:00,0.396251686843994,0.4630693487926174,1.1966939858178791,-0.8546329354358582
2025-09-04 01:00:00,0.2149715966411504,0.33627753666246296,1.1468584768599341,-0.7431177308781077
2025-09-04 01:15:00,0.03369150643830662,0.20948572453230843,1.0970229679019894,-0.6316025263203572
2025-09-04 01:30:00,-0.147588583764537,0.082693912402154,1.0471874589440444,-0.5200873217626067
2025-09-04 01:45:00,-0.3288686739673806,-0.04409789972800061,0.9973519499860996,-0.40857211720485614
2025-09-04 02:00:00,-0.5101487641702245,-0.12241645994270761,0.9475164410281546,-0.2970569126471057
2025-09-04 02:15:00,-0.5173739410846756,-0.12241645994270761,0.8310630071037255,-0.09235357377901122
